,Facility Id,FRS Id,Facility Name,City,State,Primary NAICS Code,Reporting Year,Industry Type (subparts),Industry Type (sectors),Unit Name,Unit Type,Unit Reporting Method,Unit Maximum Rated Heat Input Capacity (mmBTU/hr),Unit CO2 emissions (non-biogenic) ,Unit Methane (CH4) emissions ,Unit Nitrous Oxide (N2O) emissions ,Unit Biogenic CO2 emissions (metric tons),City2,Zip Code,Address,County,Latitude,Longitude,Cement Production,Industry Type (subparts)2,Industry Type (sectors)2
83,1001134,110001197008.0,Anaheim Combustion Turbine,Anaheim,CA,221112,2019,D,Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,11398.4,5.25,5.96,0.0,Anaheim,92806,3071 E Miraloma Ave,Orange,33.8539,-117.8561,,D,Power Plants
84,1002867,110017431322.0,ANHEUSER BUSCH INC. - L.A. BREWERY,VAN NUYS,CA,312120,2019,C,Other,GP-Boilers & Wtr Heater,OCS (Other combustion source),Tier1/2/3,147.0,33427.9,23.0,35.76,4740.8,VAN NUYS,91406,15800 ROSCOE BOULEVARD,LOS ANGELES COUNTY,34.22132,-118.48044,,C,Other
85,1007710,110038067472.0,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,562212,2019,"C,HH",Waste,LT6KW-07,OCS (Other combustion source),Tier1/2/3,0.030564,8.4,0.0,0.0,0.0,PALMDALE,93551,1200 WEST CITY RANCH ROAD,LOS ANGELES COUNTY,34.5697,-118.1534,,"C,HH",Waste
86,1007710,110038067472.0,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,562212,2019,"C,HH",Waste,LTS106421,OCS (Other combustion source),Tier1/2/3,0.048393,13.2,0.0,0.0,0.0,PALMDALE,93551,1200 WEST CITY RANCH ROAD,LOS ANGELES COUNTY,34.5697,-118.1534,,"C,HH",Waste
87,1007710,110038067472.0,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,562212,2019,"C,HH",Waste,PRESWSHR001,OCS (Other combustion source),Tier1/2/3,0.002547,0.6,0.0,0.0,0.0,PALMDALE,93551,1200 WEST CITY RANCH ROAD,LOS ANGELES COUNTY,34.5697,-118.1534,,"C,HH",Waste
88,1007710,110038067472.0,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,562212,2019,"C,HH",Waste,PROPHTR001,CH (Comfort heater),Tier1/2/3,0.03,16.2,0.0,0.0,0.0,PALMDALE,93551,1200 WEST CITY RANCH ROAD,LOS ANGELES COUNTY,34.5697,-118.1534,,"C,HH",Waste
89,1007710,110038067472.0,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,562212,2019,"C,HH",Waste,PROPHTR002,CH (Comfort heater),Tier1/2/3,0.03,16.2,0.0,0.0,0.0,PALMDALE,93551,1200 WEST CITY RANCH ROAD,LOS ANGELES COUNTY,34.5697,-118.1534,,"C,HH",Waste
90,1007710,110038067472.0,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,562212,2019,"C,HH",Waste,WTRHTR001,"HWH (Heater, hot water)",Tier1/2/3,0.036,19.4,0.0,0.0,0.0,PALMDALE,93551,1200 WEST CITY RANCH ROAD,LOS ANGELES COUNTY,34.5697,-118.1534,,"C,HH",Waste
91,1007710,110038067472.0,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,562212,2019,"C,HH",Waste,WTRHTR002,"HWH (Heater, hot water)",Tier1/2/3,0.036,19.4,0.0,0.0,0.0,PALMDALE,93551,1200 WEST CITY RANCH ROAD,LOS ANGELES COUNTY,34.5697,-118.1534,,"C,HH",Waste
92,1012548,,Arcosa Lightweight - Frazier Park,Frazier Park,CA,212325,2019,C,Other,GP-Kiln 3&4 and Propane Units,OCS (Other combustion source),Tier1/2/3,36.1,22799.2,10.75,12.814,496.0,Frazier Park,93225,17410 E Lockwood Valley Rd,VENTURA COUNTY,34.7666,-119.0447,,C,Other
93,1000005,110043809377.0,Ardagh Glass Inc. (Madera),MADERA,CA,327213,2019,"C,N",Minerals,GP-1,OCS (Other combustion source),Tier1/2/3,85.0,60760.1,28.75,34.27,0.0,MADERA,93637,24441 AVENUE 12 & ROAD 24 1/2,MADERA COUNTY,36.92375,-120.10412,,"C,N",Minerals
94,1007682,110017441419.0,AZUSA LAND RECLAMATION CO INC INERT LF,AZUSA,CA,562212,2019,"C,HH",Waste,NGASHTR001,"NGLH (Heater, natural gas line)",Tier1/2/3,0.036,16.7,0.0,0.0,0.0,AZUSA,91702,1211 W GLADSTONE ST,LOS ANGELES COUNTY,34.11432,-117.92861,,"C,HH",Waste
95,1007682,110017441419.0,AZUSA LAND RECLAMATION CO INC INERT LF,AZUSA,CA,562212,2019,"C,HH",Waste,NGASHTR002,"NGLH (Heater, natural gas line)",Tier1/2/3,0.0575,26.7,0.0,0.0,0.0,AZUSA,91702,1211 W GLADSTONE ST,LOS ANGELES COUNTY,34.11432,-117.92861,,"C,HH",Waste
96,1007682,110017441419.0,AZUSA LAND RECLAMATION CO INC INERT LF,AZUSA,CA,562212,2019,"C,HH",Waste,NGASHTR003,"NGLH (Heater, natural gas line)",Tier1/2/3,0.036,16.7,0.0,0.0,0.0,AZUSA,91702,1211 W GLADSTONE ST,LOS ANGELES COUNTY,34.11432,-117.92861,,"C,HH",Waste
97,1007682,110017441419.0,AZUSA LAND RECLAMATION CO INC INERT LF,AZUSA,CA,562212,2019,"C,HH",Waste,NGASHTR004,"NGLH (Heater, natural gas line)",Tier1/2/3,0.036,16.7,0.0,0.0,0.0,AZUSA,91702,1211 W GLADSTONE ST,LOS ANGELES COUNTY,34.11432,-117.92861,,"C,HH",Waste
98,1007682,110017441419.0,AZUSA LAND RECLAMATION CO INC INERT LF,AZUSA,CA,562212,2019,"C,HH",Waste,WTRHTR001,"HWH (Heater, hot water)",Tier1/2/3,0.04,18.6,0.0,0.0,0.0,AZUSA,91702,1211 W GLADSTONE ST,LOS ANGELES COUNTY,34.11432,-117.92861,,"C,HH",Waste
99,1007682,110017441419.0,AZUSA LAND RECLAMATION CO INC INERT LF,AZUSA,CA,562212,2019,"C,HH",Waste,WTRHTR002,"HWH (Heater, hot water)",Tier1/2/3,0.07,32.5,0.0,0.0,0.0,AZUSA,91702,1211 W GLADSTONE ST,LOS ANGELES COUNTY,34.11432,-117.92861,,"C,HH",Waste
100,1007682,110017441419.0,AZUSA LAND RECLAMATION CO INC INERT LF,AZUSA,CA,562212,2019,"C,HH",Waste,WTRHTR003,"HWH (Heater, hot water)",Tier1/2/3,0.04,18.6,0.0,0.0,0.0,AZUSA,91702,1211 W GLADSTONE ST,LOS ANGELES COUNTY,34.11432,-117.92861,,"C,HH",Waste
101,1005872,110040857542.0,"B BRAUN MEDICAL, INC",IRVINE,CA,325412,2019,C,Chemicals,Co-Gen #1,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,46.2,12073.8,5.75,6.854,0.0,IRVINE,92614,2525 MCGAW AVE,ORANGE COUNTY,33.6878,-117.8379,,C,Chemicals
102,1005872,110040857542.0,"B BRAUN MEDICAL, INC",IRVINE,CA,325412,2019,C,Chemicals,CoGen #2,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,49.1,15440.7,7.25,8.642,0.0,IRVINE,92614,2525 MCGAW AVE,ORANGE COUNTY,33.6878,-117.8379,,C,Chemicals
103,1005872,110040857542.0,"B BRAUN MEDICAL, INC",IRVINE,CA,325412,2019,C,Chemicals,Duplex,"HWH (Heater, hot water)",Tier1/2/3,0.27,10.2,0.0,0.0,0.0,IRVINE,92614,2525 MCGAW AVE,ORANGE COUNTY,33.6878,-117.8379,,C,Chemicals
104,1005872,110040857542.0,"B BRAUN MEDICAL, INC",IRVINE,CA,325412,2019,C,Chemicals,GP-Boilers & DB,OCS (Other combustion source),Tier1/2/3,74.3,22782.8,10.75,12.814,0.0,IRVINE,92614,2525 MCGAW AVE,ORANGE COUNTY,33.6878,-117.8379,,C,Chemicals
105,1005872,110040857542.0,"B BRAUN MEDICAL, INC",IRVINE,CA,325412,2019,C,Chemicals,GP-Plant Use,OCS (Other combustion source),Tier1/2/3,20.0,338.0,0.25,0.298,0.0,IRVINE,92614,2525 MCGAW AVE,ORANGE COUNTY,33.6878,-117.8379,,C,Chemicals
106,1002728,110028013575.0,BADGER CREEK LIMITED,BAKERSFIELD,CA,221112,2019,D,Power Plants,GT1,Electricity Generator,"Tier4, Alt-P75 or P75",,6854.2,3.25,2.98,0.0,BAKERSFIELD,93308,34759 LENCIONI AVE,KERN COUNTY,35.44735,-119.08652,,D,Power Plants
107,1004406,110043810944.0,BARSTOW SANITARY LANDFILL,BARSTOW,CA,562212,2019,"C,HH",Waste,Diesel Engine Blower Station,RICE (Reciprocating internal combustion engine),Tier1/2/3,0.125,25.3,0.0,0.0,0.0,BARSTOW,92311,"32553 BARSTOW ROAD, 5 MILES S OF BARSTOW",SAN BERNARDINO COUNTY,34.837222,-117.017655,,"C,HH",Waste
108,1004406,110043810944.0,BARSTOW SANITARY LANDFILL,BARSTOW,CA,562212,2019,"C,HH",Waste,Diesel Engine Scalehouse,RICE (Reciprocating internal combustion engine),Tier1/2/3,0.125,16.7,0.0,0.0,0.0,BARSTOW,92311,"32553 BARSTOW ROAD, 5 MILES S OF BARSTOW",SAN BERNARDINO COUNTY,34.837222,-117.017655,,"C,HH",Waste
109,1006139,110017436693.0,BEAR MOUNTAIN LIMITED,BAKERSFIELD,CA,221112,2019,D,Power Plants,GT1,Electricity Generator,"Tier4, Alt-P75 or P75",,13780.9,6.5,8.94,0.0,BAKERSFIELD,93308,34759 LENCIONI AVE,KERN COUNTY,35.44735,-119.08652,,D,Power Plants
110,1004613,110043804229.0,BETA OCS PARCELS,Offshore,CA,211120,2019,"C,W",Petroleum and Natural Gas Systems,GP-ICEs,OCS (Other combustion source),Tier1/2/3,6.65,937.1,1.0,2.384,0.0,Offshore,0,,,33.576,-118.1232,,"C,W-OFFSH",Petroleum and Natural Gas Systems
111,1004613,110043804229.0,BETA OCS PARCELS,Offshore,CA,211120,2019,"C,W",Petroleum and Natural Gas Systems,GP-Turbines,OCS (Other combustion source),Tier1/2/3,43.14,35724.9,25.5,49.468,0.0,Offshore,0,,,33.576,-118.1232,,"C,W-OFFSH",Petroleum and Natural Gas Systems
112,1001405,110043798799.0,Blythe Energy,BLYTHE,CA,221112,2019,D,Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,265581.1,123.25,149.0,0.0,BLYTHE,92225,385 N. Buck Blvd.,Riverside,33.6157,-114.6865,,D,Power Plants
113,1001405,110043798799.0,Blythe Energy,BLYTHE,CA,221112,2019,D,Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,345867.3,160.5,193.7,0.0,BLYTHE,92225,385 N. Buck Blvd.,Riverside,33.6157,-114.6865,,D,Power Plants
114,1005837,110043783563.0,Cabrillo Power I Encina Power Station,CARLSBAD,CA,221112,2019,C,Power Plants,Comfort Heaters,CH (Comfort heater),Tier1/2/3,0.9,57.6,0.0,0.0,0.0,CARLSBAD,92008,4600 CARLSBAD BLVD,San Diego,33.1408,-117.3342,,C,Power Plants
115,1005837,110043783563.0,Cabrillo Power I Encina Power Station,CARLSBAD,CA,221112,2019,C,Power Plants,Flood Pump Diesel Engine,OCS (Other combustion source),Tier1/2/3,1.6,0.1,0.0,0.0,0.0,CARLSBAD,92008,4600 CARLSBAD BLVD,San Diego,33.1408,-117.3342,,C,Power Plants
116,1003599,110043813996.0,CALABASAS SANITARY LANDFILL,AGOURA &#40;UNINCORP. LA COUNTY&#41;,CA,562212,2019,"C,HH",Waste,GP-Turbines,OCS (Other combustion source),Tier1/2/3,51.6,0.3,46.25,108.472,30117.6,AGOURA (UNINCORP. LA COUNTY),91301,5300 LOST HILLS ROAD,LOS ANGELES COUNTY,34.141301,-118.711378,,"C,HH",Waste
117,1005658,110000482166.0,CALIFORNIA DAIRIES INC FRESNO,FRESNO,CA,311514,2019,C,Other,CP-1,OCS (Other combustion source),Tier1/2/3,67.0,31671.8,15.0,17.88,0.0,FRESNO,93706,755 F STREET,FRESNO COUNTY,36.72757,-119.79175,,C,Other
118,1005657,110000481489.0,CALIFORNIA DAIRIES INC TIPTON,TIPTON,CA,311514,2019,C,Other,Cogeneration Gas Turbine,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,93.0,30546.0,14.5,17.284,0.0,TIPTON,93272,11894 AVENUE 120,TULARE COUNTY,36.0094,-119.3054,,C,Other
119,1005657,110000481489.0,CALIFORNIA DAIRIES INC TIPTON,TIPTON,CA,311514,2019,C,Other,CP-1,OCS (Other combustion source),Tier1/2/3,39.9,13371.5,6.25,7.45,0.0,TIPTON,93272,11894 AVENUE 120,TULARE COUNTY,36.0094,-119.3054,,C,Other
120,1006836,110000529303.0,CALIFORNIA DAIRIES INC TURLOCK,TURLOCK,CA,311514,2019,C,Other,CP-1,OCS (Other combustion source),Tier1/2/3,60.7,36942.7,17.5,20.86,0.0,TURLOCK,95380,475 SOUTH TEGNER ROAD,STANISLAUS COUNTY,37.49033,-120.88539,,C,Other
121,1005659,110001193814.0,CALIFORNIA DAIRIES INC VISALIA,VISALIA,CA,311514,2019,C,Other,CP-1,OCS (Other combustion source),Tier1/2/3,63.0,63923.2,30.0,35.76,0.0,VISALIA,93291,2000 NORTH PLAZA DRIVE,TULARE COUNTY,36.34223,-119.39454,,C,Other
122,1012990,,"California Dairies, Inc. - Turlock North",Turlock,CA,311514,2019,C,Other,CP-1,OCS (Other combustion source),Tier1/2/3,25.0,7310.5,3.5,4.172,0.0,Turlock,95380,3600 West Canal Drive,,37.498956,-120.897627,,C,Other
123,1012990,,"California Dairies, Inc. - Turlock North",Turlock,CA,311514,2019,C,Other,GP-Boilers and Dryers,OCS (Other combustion source),Tier1/2/3,29.48,12092.3,5.75,6.854,0.0,Turlock,95380,3600 West Canal Drive,,37.498956,-120.897627,,C,Other
124,1002105,110043807609.0,California Institute of Technology,Pasadena,CA,611310,2019,C,Other,COGEN Tier 1,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,126.1,52842.2,25.0,29.8,0.0,Pasadena,91125,1200 E. California,LOS ANGELES COUNTY,34.135953,-118.125636,,C,Other
125,1002105,110043807609.0,California Institute of Technology,Pasadena,CA,611310,2019,C,Other,CP-BOILERS,OCS (Other combustion source),Tier1/2/3,66.2,6900.8,3.25,3.874,0.0,Pasadena,91125,1200 E. California,LOS ANGELES COUNTY,34.135953,-118.125636,,C,Other
126,1002105,110043807609.0,California Institute of Technology,Pasadena,CA,611310,2019,C,Other,GP-CAMPUS METERS,OCS (Other combustion source),Tier1/2/3,1.039,530.5,0.25,0.298,0.0,Pasadena,91125,1200 E. California,LOS ANGELES COUNTY,34.135953,-118.125636,,C,Other
127,1005164,110014339607.0,"California Resources Elk Hills, LLC - Gas Processing and Power Generation",TUPMAN,CA,211130,2019,"C,D,NN,W","Natural Gas and Natural Gas Liquids Suppliers, Petroleum and Natural Gas Systems, Power Plants",CTG-1,Electricity Generator,"Tier4, Alt-P75 or P75",,682934.4,316.75,381.44,0.0,TUPMAN,93276,28590 Highway 119,KERN COUNTY,35.23893,-119.35951,,"C,D,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Power Plants"
128,1005164,110014339607.0,"California Resources Elk Hills, LLC - Gas Processing and Power Generation",TUPMAN,CA,211130,2019,"C,D,NN,W","Natural Gas and Natural Gas Liquids Suppliers, Petroleum and Natural Gas Systems, Power Plants",CTG-2,Electricity Generator,"Tier4, Alt-P75 or P75",,676836.5,314.0,378.46,0.0,TUPMAN,93276,28590 Highway 119,KERN COUNTY,35.23893,-119.35951,,"C,D,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Power Plants"
129,1005164,110014339607.0,"California Resources Elk Hills, LLC - Gas Processing and Power Generation",TUPMAN,CA,211130,2019,"C,D,NN,W","Natural Gas and Natural Gas Liquids Suppliers, Petroleum and Natural Gas Systems, Power Plants",GP-01,OCS (Other combustion source),Tier1/2/3,10.2,24942.8,11.75,14.006,0.0,TUPMAN,93276,28590 Highway 119,KERN COUNTY,35.23893,-119.35951,,"C,D,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Power Plants"
130,1005321,110043786221.0,California Resources Production Corporation – Santa Clara Valley Gas Plant,PIRU,CA,211130,2019,"C,NN,W","Natural Gas and Natural Gas Liquids Suppliers, Petroleum and Natural Gas Systems",Hot Oil Heater,PRH (Process Heater),Tier1/2/3,5.0,1010.3,0.5,0.596,0.0,PIRU,93040,3824 GUIBERSON ROAD-GAS PL,VENTURA COUNTY,34.390033,-118.795921,,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
131,1006761,110000479241.0,CALIFORNIA STEEL INDUSTRIES INC,FONTANA,CA,331221,2019,C,Metals,CP-1,OCS (Other combustion source),Tier1/2/3,533.0,153087.1,72.25,86.122,0.0,FONTANA,92335,14000 SAN BERNARDINO AVE.,SAN BERNARDINO COUNTY,34.07737,-117.499688,,C,Metals
132,1006761,110000479241.0,CALIFORNIA STEEL INDUSTRIES INC,FONTANA,CA,331221,2019,C,Metals,GP-1,OCS (Other combustion source),Tier1/2/3,1.0,142.6,0.0,0.0,0.0,FONTANA,92335,14000 SAN BERNARDINO AVE.,SAN BERNARDINO COUNTY,34.07737,-117.499688,,C,Metals
133,1000453,110001151324.0,"Calpine Gilroy Cogen, LP",GILROY,CA,221112,2019,"C,D",Power Plants,Aux BoilerS102_101,"OB (Boiler, other)",Tier1/2/3,104.0,2024.0,1.0,1.192,0.0,GILROY,95020,1400 PACHECO PASS HWY,Santa Clara,37.0001,-121.5367,,"C,D",Power Plants
134,1000453,110001151324.0,"Calpine Gilroy Cogen, LP",GILROY,CA,221112,2019,"C,D",Power Plants,S-100,Electricity Generator,"Tier4, Alt-P75 or P75",,43302.8,20.0,23.84,0.0,GILROY,95020,1400 PACHECO PASS HWY,Santa Clara,37.0001,-121.5367,,"C,D",Power Plants
135,1000597,110000529376.0,"Calpine King City Cogen, LLC",King City,CA,221112,2019,C,Power Plants,Aux Boiler AB1&2,"OB (Boiler, other)",Tier1/2/3,143.0,1302.1,0.5,0.596,0.0,King City,93930,750 Metz Road,MONTEREY COUNTY,36.2257,-121.1279,,C,Power Plants
136,1000597,110000529376.0,"Calpine King City Cogen, LLC",King City,CA,221112,2019,C,Power Plants,CT,"CCCT (CC (Turbine, combined cycle))",Tier1/2/3,941.1,75582.4,35.5,42.316,0.0,King City,93930,750 Metz Road,MONTEREY COUNTY,36.2257,-121.1279,,C,Power Plants
137,1001320,110043797852.0,Calpine Sutter Energy Center,YUBA CITY,CA,221112,2019,D,Power Plants,CT01,Electricity Generator,"Tier4, Alt-P75 or P75",,253871.3,97.25,116.22,0.0,YUBA CITY,95993,5029 SOUTH TOWNSHIP ROAD,Sutter,39.0531,-121.6939,,D,Power Plants
138,1001320,110043797852.0,Calpine Sutter Energy Center,YUBA CITY,CA,221112,2019,D,Power Plants,CT02,Electricity Generator,"Tier4, Alt-P75 or P75",,7702.4,22.25,26.82,0.0,YUBA CITY,95993,5029 SOUTH TOWNSHIP ROAD,Sutter,39.0531,-121.6939,,D,Power Plants
139,1006842,110017431233.0,CalPortland Company Mojave Plant,Mojave,CA,327310,2019,"C,H",Minerals,CP- Other NG Devices,OCS (Other combustion source),Tier1/2/3,14.0,712.0,0.25,0.298,0.0,Mojave,93501,9350 Oak Creek Road,KERN COUNTY,35.029298,-118.316236,1123385.34,"C,H",Minerals
140,1007927,110001200922.0,CalPortland Company Oro Grande Plant,Oro Grande,CA,327310,2019,"C,H",Minerals,GP-Office Heating,OCS (Other combustion source),Tier1/2/3,0.4,270.5,0.25,0.298,0.0,Oro Grande,92368,19409 National Trails Highway,SAN BERNARDINO COUNTY,34.6045,-117.3382,1250724.64,"C,H",Minerals
141,1004205,110041038542.0,"CAMPBELL SOUP SUPPLY COMPANY, LLC DBA DIXON CANNING CORP.",DIXON,CA,311421,2019,C,Other,GP-NGBLRS008,OCS (Other combustion source),Tier1/2/3,200.0,34509.1,16.25,19.37,0.0,DIXON,95620,8380 PEDRICK ROAD,SOLANO COUNTY,38.47661,-121.80385,,C,Other
142,1000566,110040486364.0,Canyon Power Plant,"Anaheim, CA",CA,221112,2019,D,Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,18203.6,8.5,8.94,0.0,"Anaheim, CA",92806,3071 E. Miraloma Avenue,Orange,33.8581,-117.8616,,D,Power Plants
143,1000566,110040486364.0,Canyon Power Plant,"Anaheim, CA",CA,221112,2019,D,Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,15665.8,7.25,8.94,0.0,"Anaheim, CA",92806,3071 E. Miraloma Avenue,Orange,33.8581,-117.8616,,D,Power Plants
144,1000566,110040486364.0,Canyon Power Plant,"Anaheim, CA",CA,221112,2019,D,Power Plants,3,Electricity Generator,"Tier4, Alt-P75 or P75",,17518.7,8.0,8.94,0.0,"Anaheim, CA",92806,3071 E. Miraloma Avenue,Orange,33.8581,-117.8616,,D,Power Plants
145,1000566,110040486364.0,Canyon Power Plant,"Anaheim, CA",CA,221112,2019,D,Power Plants,4,Electricity Generator,"Tier4, Alt-P75 or P75",,20721.1,9.5,11.92,0.0,"Anaheim, CA",92806,3071 E. Miraloma Avenue,Orange,33.8581,-117.8616,,D,Power Plants
146,1013360,,Carlsbad Energy Center Project,Carlsbad,CA,221112,2019,D,Power Plants,10,Electricity Generator,"Tier4, Alt-P75 or P75",,36411.1,17.0,20.86,0.0,Carlsbad,92008,4950 Avenida Encinas,SAN DIEGO COUNTY,33.14011,-117.33366,,D,Power Plants
147,1013360,,Carlsbad Energy Center Project,Carlsbad,CA,221112,2019,D,Power Plants,6,Electricity Generator,"Tier4, Alt-P75 or P75",,46641.7,21.5,26.82,0.0,Carlsbad,92008,4950 Avenida Encinas,SAN DIEGO COUNTY,33.14011,-117.33366,,D,Power Plants
148,1013360,,Carlsbad Energy Center Project,Carlsbad,CA,221112,2019,D,Power Plants,7,Electricity Generator,"Tier4, Alt-P75 or P75",,46640.8,21.5,26.82,0.0,Carlsbad,92008,4950 Avenida Encinas,SAN DIEGO COUNTY,33.14011,-117.33366,,D,Power Plants
149,1013360,,Carlsbad Energy Center Project,Carlsbad,CA,221112,2019,D,Power Plants,8,Electricity Generator,"Tier4, Alt-P75 or P75",,47184.5,22.0,26.82,0.0,Carlsbad,92008,4950 Avenida Encinas,SAN DIEGO COUNTY,33.14011,-117.33366,,D,Power Plants
150,1013360,,Carlsbad Energy Center Project,Carlsbad,CA,221112,2019,D,Power Plants,9,Electricity Generator,"Tier4, Alt-P75 or P75",,49011.9,22.75,26.82,0.0,Carlsbad,92008,4950 Avenida Encinas,SAN DIEGO COUNTY,33.14011,-117.33366,,D,Power Plants
151,1005150,110000475904.0,CARLTON FORGE WORKS,PARAMOUNT,CA,332112,2019,C,Other,CP-1,OCS (Other combustion source),Tier1/2/3,7.6,39157.4,18.5,22.052,0.0,PARAMOUNT,90723,7743 E. ADAMS ST.,LOS ANGELES COUNTY,33.89479,-118.16474,,C,Other
152,1005150,110000475904.0,CARLTON FORGE WORKS,PARAMOUNT,CA,332112,2019,C,Other,CP-2,OCS (Other combustion source),Tier1/2/3,0.25,0.7,0.0,0.0,0.0,PARAMOUNT,90723,7743 E. ADAMS ST.,LOS ANGELES COUNTY,33.89479,-118.16474,,C,Other
153,1001127,110000908251.0,Carson Cogeneration,ELK GROVE,CA,221112,2019,"C,D",Power Plants,1,Electricity Generator,"Tier4, Alt-P75 or P75",,131393.0,71.0,95.36,9724.2,ELK GROVE,95758,8580 Laguna Station Rd,Sacramento,38.4461,-121.4614,,"C,D",Power Plants
154,1001127,110000908251.0,Carson Cogeneration,ELK GROVE,CA,221112,2019,"C,D",Power Plants,2,Electricity Generator,"Tier4, Alt-P75 or P75",,5312.5,2.5,2.98,0.0,ELK GROVE,95758,8580 Laguna Station Rd,Sacramento,38.4461,-121.4614,,"C,D",Power Plants
155,1001127,110000908251.0,Carson Cogeneration,ELK GROVE,CA,221112,2019,"C,D",Power Plants,Aux1A,"OB (Boiler, other)",Tier1/2/3,108.0,1442.0,0.75,0.894,0.0,ELK GROVE,95758,8580 Laguna Station Rd,Sacramento,38.4461,-121.4614,,"C,D",Power Plants
156,1000422,110000508745.0,Carson Hybrid Energy Storage,CARSON,CA,221112,2019,D,Power Plants,D1,Electricity Generator,"Tier4, Alt-P75 or P75",,4469.7,7.0,8.94,0.0,CARSON,90746,17171 S CENTRAL AVE,Los Angeles,33.8759,-118.2491,,D,Power Plants
157,1002308,110043786882.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,327310,2019,"C,H",Minerals,Coal Mill 1,"PCO (Pulverized coal, other)",Tier1/2/3,15.0,606.0,0.25,0.298,0.0,Apple Valley,92308,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.6222,-117.1001,1895073.048,"C,H",Minerals
158,1002308,110043786882.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,327310,2019,"C,H",Minerals,CP- Raw Mill #1,OCS (Other combustion source),Tier1/2/3,71.0,886.7,0.5,0.596,0.0,Apple Valley,92308,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.6222,-117.1001,1895073.048,"C,H",Minerals
159,1002308,110043786882.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,327310,2019,"C,H",Minerals,CP-Raw Mill #2,OCS (Other combustion source),Tier1/2/3,71.0,10993.2,5.25,6.258,0.0,Apple Valley,92308,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.6222,-117.1001,1895073.048,"C,H",Minerals
160,1002308,110043786882.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,327310,2019,"C,H",Minerals,GP-Quarry Aux Bldging Heat-hot water,OCS (Other combustion source),Tier1/2/3,0.25,71.8,0.0,0.0,0.0,Apple Valley,92308,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.6222,-117.1001,1895073.048,"C,H",Minerals
161,1002308,110043786882.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,327310,2019,"C,H",Minerals,GP-Quarry Heating,OCS (Other combustion source),Tier1/2/3,13.0,13.0,0.0,0.0,0.0,Apple Valley,92308,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.6222,-117.1001,1895073.048,"C,H",Minerals
162,1002308,110043786882.0,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,327310,2019,"C,H",Minerals,GP-River Plant Heating,OCS (Other combustion source),Tier1/2/3,1.0,263.6,0.0,0.0,0.0,Apple Valley,92308,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.6222,-117.1001,1895073.048,"C,H",Minerals
