,pool_id,Latitude,Longitude,WellDepth,nwells,offshore,setback_any,gas2co2,oil2co2,totalco2,abandoned
843,River Island Gas::Winters,38.197106315,-121.53242715,,18,0,1,1443806.562459974,889.4356955380576,1444695.9981555121,False
844,Riverdale::Eocene,36.454464145,-119.9024011,8050.0,12,0,7,22689.437785286395,56947.74785872704,79637.18564401343,False
845,Riverdale::Miocene,36.44080172,-119.8928268,6994.0,51,0,24,106451.90296906263,120838.53944439175,227290.44241345438,False
846,Robbins Gas::Forbes,38.92274778,-121.6718719,,7,0,0,1979300.6833010688,0.0,1979300.6833010688,False
847,Roberts Island Gas:pool,37.92004259,-121.3926914,,9,0,1,194143.3753318848,0.0,194143.3753318848,False
848,Rose::,35.63146210000001,-119.35114070000002,,3,0,0,2.3668272576,106.23359580052494,108.60042305812493,False
849,Rose::McClure,35.630352,-119.34418025,12015.0,52,0,28,133650.46895266545,339837.53982349735,473488.0087761628,False
850,Rose::San Joaquin/Etchegoin,35.630349,-119.342225,,3,0,2,5219.2789181568005,16243.700787401574,21462.979705558377,False
851,"Rosecrans, East:pool",33.8980544,-118.2640794,,3,0,0,10867.074945696,6939.698162729658,17806.77310842566,False
852,"Rosecrans, South:pool",33.89354631,-118.2704102,,17,0,6,79399.82139640495,61098.13563897638,140497.95703538135,False
853,Rosecrans:Athens:pool,33.91795808,-118.2852685,,14,0,1,64843.177434048,42078.93700787402,106922.11444192202,False
854,Rosecrans:Central:pool,33.91295602,-118.28180459999999,,13,0,5,55591.67449923839,32286.089238845143,87877.76373808354,False
855,Rosecrans:Main:pool,33.9033064,-118.27939170000002,,73,0,58,404624.7176251211,491876.71550776256,896501.4331328836,False
856,Rosedale Ranch:Main:Chanac,35.433221,-119.139028,5200.0,7,0,7,13445.2780837632,19449.6062992126,32894.8843829758,False
857,Rosedale Ranch:Main:Etchegoin,35.4382885,-119.14927999999999,3414.5,28,0,23,21668.546294841595,93257.03835987534,114925.58465471693,False
858,Rosedale Ranch:Main:Lerdo-Chanac,35.433306,-119.14003400000001,5115.5,49,0,34,235996.1637916608,228869.81627296592,464865.9800646267,False
859,Rosedale Ranch:Main:Santa Margarita,35.434603,-119.132368,5150.0,3,0,3,7058.485760947199,16694.028871391074,23752.514632338272,False
860,Rosedale Ranch:Northeast:Chanac,35.449338,-119.1091495,,2,0,2,277.040164896,7040.748031496063,7317.788196392063,False
861,Rosedale Ranch:Northeast:Lerdo-Chanac,35.449069,-119.109146,,1,0,1,0.0,1849.015748031496,1849.015748031496,False
862,Rosedale:East (ABD):Stevens,35.398920000000004,-119.15110200000001,,3,0,0,4789.790802719999,1916.469816272966,6706.260618992965,True
863,Rosedale:Main:Etchegoin,35.418209000000004,-119.175599,,1,0,0,0.0,1568.3727034120734,1568.3727034120734,False
864,Rosedale:Main:Stevens,35.4026185,-119.163296,6000.0,26,0,20,72820.4169860928,125711.93228346457,198532.34926955737,False
865,Rosedale:North (ABD):Stevens,35.40708,-119.15321000000002,,3,0,0,1542.2610537791998,2989.041994750656,4531.303048529856,True
866,Rosedale:South:Stevens,35.385065999999995,-119.161433,,9,0,2,17376.153343487997,21554.92125984252,38931.07460333052,False
867,Round Mountain:Alma:Vedder,35.506673,-118.900295,2090.0,15,0,0,87.87604792319999,40495.837803011804,40583.713850935004,False
868,Round Mountain:Coffee Canyon:,35.50060654,-118.89308929999999,,7,0,1,82.89964189439999,4631.561679790026,4714.4613216844255,False
869,Round Mountain:Coffee Canyon:Freeman-Jewett-Pyramid Hill,35.517713,-118.895398,,1,0,1,38918.832978528,146.58792650918636,39065.42090503719,False
870,Round Mountain:Coffee Canyon:Pyramid Hill,35.507582,-118.8954205,5060.0,38,0,9,1288.707097824,128817.65693933071,130106.36403715471,False
871,Round Mountain:Coffee Canyon:Pyramid Hill-Vedder,35.51294,-118.897079,,69,0,13,22070.117986214398,86745.05256272898,108815.17054894337,False
872,Round Mountain:Coffee Canyon:Walker,35.511635035,-118.8817507,1700.0,2,0,0,1.2137575679999997,601.3779527559054,602.5917103239054,False
873,Round Mountain:Main:,35.49142456,-118.8983078,,41,0,7,1169.6374804032,8654.799474383202,9824.436954786403,False
874,Round Mountain:Main:Jewett-Vedder,35.486937,-118.88852800000001,2130.0,263,0,12,7395.331498974673,1287610.150865811,1295005.4823647856,False
875,Round Mountain:Main:Pyramid Hill,35.489568500000004,-118.8975205,5195.5,142,0,7,18811.982144838217,694021.7335547069,712833.7156995451,False
876,Round Mountain:Main:Vedder,35.493691,-118.9012855,2167.5,140,0,0,10987.865837891843,383691.01663683605,394678.88247472787,False
877,Round Mountain:Main:npool,35.4911685,-118.8938915,2040.0,88,0,0,1507.8924598351196,519013.18398534774,520521.07644518284,False
878,Round Mountain:Pyramid:Jewett and Pyramid Hill,35.504975,-118.877131,3999.0,5,0,0,62.4478268736,25934.41453149606,25996.862358369657,False
879,Round Mountain:Pyramid:Vedder,35.504341,-118.876228,2030.0,52,0,0,286.8716011968,48682.68871391077,48969.56031510757,False
880,Round Mountain:Pyramid:npool,35.504415,-118.882053,2973.0,11,0,0,217.9301713344,18123.243766732285,18341.173938066684,False
881,Round Mountain:Sharktooth:Vedder,35.4911535,-118.93200399999999,,38,0,0,4.0660878528,20885.65389311745,20889.71998097025,False
882,Round Mountain:Sharktooth:npool,35.474852,-118.921776,4758.0,1,0,0,0.0,15.485564304461942,15.485564304461942,False
883,Round Mountain:South:Olcese,35.434665499999994,-118.8690735,1056.0,4,0,4,13.7154605184,1177.0997375328084,1190.8151980512084,False
884,Russell Ranch:Main:pool,34.99544962,-119.81080169999998,3422.5,106,0,13,568684.3048846335,252630.0192408169,821314.3241254505,False
885,Russell Ranch:Southeast:Dibblee,34.96030215,-119.78454950000001,,1,0,0,16663.3135238016,1683.3989501312335,18346.712473932836,False
886,Ryer Island Gas:Offshore (ABD):pool,38.070759,-122.01061399999999,,1,1,0,373960.830776544,99.2782152230971,374060.1089917671,True
887,Ryer Island Gas:Onshore:pool,38.07513523,-122.01195049999998,,5,0,0,2722747.645516089,1759.5144356955382,2724507.1599517846,False
888,Sacramento Airport Gas::Mokelumne River,38.71942299,-121.59645929999999,,8,0,0,332646.7079254464,0.0,332646.7079254464,False
889,Sacramento Airport Gas::Starkey,38.72482055,-121.59448390000001,,1,0,0,30888.916348032,0.0,30888.916348032,False
890,Sacramento Airport Gas::npool (ABD),38.709568,-121.601945,,10,0,0,149965.81631424,0.0,149965.81631424,True
891,"Salt Lake, South:pool",34.0514785,-118.3626235,4099.0,18,0,16,340796.39002482506,366031.72005295276,706828.1100777779,False
892,Salt Lake::,34.074775700000004,-118.3783112,,1,0,0,16.68916656,64.63254593175853,81.32171249175853,False
893,Salt Lake:pool,34.07335698,-118.35706499999999,4340.5,47,0,11,283358.0326301432,296453.1872946129,579811.2199247561,False
894,San Ardo:Main:,35.94435501,-120.85472109999999,,93,0,5,35091.80233029575,32870.0304702231,67961.83280051885,False
895,San Ardo:Main:Aurignac,35.958293795,-120.871376,2375.0,488,0,60,52227.00938745071,3792474.1312460396,3844701.1406334904,False
896,San Ardo:Main:Lombardi,35.948221294999996,-120.86021819999999,2269.0,1450,0,52,1104558.72757097,10983661.343048185,12088220.070619155,False
897,San Ardo:North:Lombardi,35.98850034,-120.8766475,2984.0,17,0,17,416.925724608,68852.61178022965,69269.53750483764,False
898,"San Ardo:North:Santa Margarita, D, E, & Lombardi",35.99363542,-120.8804982,,1,0,1,0.0,76.9028871391076,76.9028871391076,False
899,San Emidio Nose:Main:Reef Ridge,35.057029,-119.12931750000001,12834.0,6,0,0,3221.2518975936,4652.55905511811,7873.81095271171,False
900,San Emidio Nose:Main:Stevens,35.054445,-119.11699,13472.0,10,0,2,39142.80152081636,119848.53514711287,158991.33666792922,False
901,San Emidio Nose:Northwest:Stevens,35.066307,-119.16031399999999,,3,0,0,23394.3881807808,48829.59317585302,72223.98135663383,False
902,"San Joaquin, Northwest, Gas (ABD)::Eocene",36.61213418,-120.2020757,7300.0,2,0,0,18031.5217423296,0.0,18031.5217423296,True
903,San Joaquin::Eocene,36.590493200000004,-120.1523794,7067.0,7,0,2,2681.5545949824,19119.88188976378,21801.43648474618,False
904,San Miguelito::Grubb 1-3,34.31942389,-119.34419229999999,8439.5,81,0,0,326120.6301400748,1421363.5532440937,1747484.1833841684,False
905,San Miguelito::Grubb 4-5,34.31734731,-119.35221609999998,13427.0,45,0,18,848841.9889325408,1265395.145511352,2114237.1344438926,False
906,San Miguelito::Grubb D,34.3209744,-119.33841045,,12,0,0,114891.14758637003,246513.23110039372,361404.37868676375,False
907,San Miguelito::npool,34.319401899999995,-119.350163,7899.5,17,0,0,54581.0999481216,142780.24934383202,197361.3492919536,False
908,"San Vicente::Clifton, Dayton and Hay",34.074957,-118.37779099999999,4774.0,35,0,35,1203692.0645541819,1029711.8581434712,2233403.922697653,False
909,Sand Mound Slough Gas (ABD)::Hamilton,38.002632,-121.63059899999999,,2,0,0,107892.24535284481,107.15223097112862,107999.39758381594,True
910,Sansinena:Curtis:pool,33.960403825,-117.96008714999999,,6,0,0,5917.2502076352,7947.637795275591,13864.888002910791,False
911,Sansinena:East:pool,33.95160845,-117.94312140000001,,1,0,0,183.58083216,515.3543307086615,698.9351628686615,False
912,Sansinena:New England (ABD):pool,33.972731185,-117.9740042,,6,0,0,747.8567255232,7869.422572178478,8617.279297701678,True
913,Sansinena:West:pool,33.96224323,-117.96349380000001,,11,0,0,2606.54437728,11827.690288713911,14434.23466599391,False
914,Santa Clara Avenue:pool,34.23713986,-119.13104799999999,10335.0,31,0,29,245036.0485386508,372347.7300113053,617383.7785499562,False
915,Santa Fe Springs::,33.941736219999996,-118.06805035,,2,0,0,0.9710060544,161.8766404199475,162.8476464743475,False
916,Santa Fe Springs:pool,33.94305403,-118.065515,5933.0,352,0,212,407558.38271627005,2113742.692724145,2521301.075440415,False
917,Santa Maria Valley:Bradley:Basal Sisquoc,34.887715,-120.39312209999999,,29,0,4,367962.1981239744,1166473.622047244,1534435.8201712184,False
918,Santa Maria Valley:Bradley:Monterey,34.87789793,-120.4004359,8471.0,10,0,5,53926.27774018559,58825.721784776906,112751.9995249625,False
919,Santa Maria Valley:Clark:Clark,34.871043,-120.365827,,25,0,13,159016.2603079104,245273.81889763783,404290.0792055482,False
920,Santa Maria Valley:Clark:Monterey,34.872569899999995,-120.36455790000001,,1,0,1,8183.639026483199,14301.968503937007,22485.607530420206,False
921,Santa Maria Valley:Clark:Sisquoc (ABD),34.864024365000006,-120.35954075000001,,2,0,0,5967.499770950399,8447.900262467192,14415.40003341759,True
922,Santa Maria Valley:Main:Lospe - Franciscan,34.92785,-120.394752,,1,0,1,98.13229937279999,98.35958005249344,196.49187942529343,False
923,Santa Maria Valley:Main:Monterey,34.94082417,-120.52260770000001,6175.0,3,0,0,23.911024089599998,58.267716535433074,82.17874062503307,False
924,Santa Maria Valley:Main:npool,34.9301365,-120.425964,3929.5,244,0,45,1011288.1191910269,584296.1286089241,1595584.2477999511,False
925,Santa Maria Valley:Southeast:,34.89822769,-120.3839111,,1,0,0,0.0,136.3517060367454,136.3517060367454,False
926,Santa Maria Valley:Southeast:Foxen,34.897513000000004,-120.37803190000001,,3,0,2,323.8912070208,4351.706036745407,4675.597243766207,False
927,Santa Maria Valley:Southeast:Houk,34.87502227,-120.35516584999999,,12,0,6,60090.8917401792,67020.66929133858,127111.56103151778,False
928,Santa Maria Valley:Southeast:Monterey,34.87903238,-120.3655394,,9,0,4,32491.8045923328,87655.11811023622,120146.92270256902,False
929,Santa Maria Valley:Southeast:Sisquoc,34.8873405,-120.37368744999999,,40,0,17,151661.13219734398,199013.25459317587,350674.3867905198,False
930,Santa Maria Valley:West:pool,34.952391,-120.60707,7089.0,35,0,9,220398.23690305802,151775.39475065618,372173.6316537142,False
931,Santa Paula (ABD):pool,34.41102522,-119.1048412,,27,0,0,47195.74927411199,6550.000000000001,53745.74927411199,True
932,Santa Susana::First Sespe,34.36075934,-118.70373159999998,,1,0,0,2667.0501920447996,243.96325459317586,2911.0134466379754,False
933,Santa Susana::Second and Third Sespe,34.360129385,-118.71595975,,12,0,0,589746.7864554535,117772.06966968504,707518.8561251385,False
934,Santa Susana::Sespe,34.36083458,-118.70370679999999,,1,0,0,43497.3887686952,4933.518444133858,48430.90721282906,False
935,Sargent::Purisima Sand,36.9292404,-121.58584259999998,3062.0,6,0,0,13115.924967686398,11943.635170603675,25059.56013829007,False
936,Sargent::Purisma Sand,36.92930437,-121.58586025,,10,0,0,33621.388072992,35956.23359580052,69577.62166879252,False
937,Saticoy:Main:pool,34.31691155,-119.0969729,,34,0,28,189608.58286049785,207038.19747169953,396646.7803321974,False
938,Saticoy:South:pool,34.28003529,-119.12751030000001,,2,0,2,6252.004544889599,7928.477690288713,14180.482235178311,False
939,Saugus (ABD):pool,34.43231768,-118.5512193,,3,0,0,15.778848383999996,3422.112860892388,3437.891709276388,True
940,Sawtelle::,34.05886078,-118.45545200000001,,1,0,0,0.0,1332.4146981627296,1332.4146981627296,False
941,Sawtelle:pool,34.05905615,-118.45564750000001,3080.0,13,0,12,300576.82028719556,650497.104066332,951073.9243535276,False
942,Saxon Gas::Starkey,38.424279,-121.658759,,5,0,0,450157.0716865151,0.0,450157.0716865151,False
943,Saxon Gas::Winters,38.430268999999996,-121.66296399999999,,20,0,0,1207147.8690998205,0.0,1207147.8690998205,False
944,Saxon Gas::npool,38.457418000000004,-121.65460949999999,,18,0,0,757460.0967769725,0.0,757460.0967769725,False
945,Seal Beach:Marine:,33.76740265,-118.126152,,1,0,0,24.214463481599996,114.1732283464567,138.3876918280567,False
946,Seal Beach:Marine:McGrath,33.76735524,-118.12605195,,10,0,10,132382.9659926379,171711.87933942518,304094.8453320631,False
947,Seal Beach:Marine:Wasem,33.76739939,-118.126152,,6,0,6,90017.84051355376,122220.41277851051,212238.25329206427,False
948,Seal Beach:North Block-East Extension:McGrath,33.740161994999994,-118.08031455,,12,0,1,30522.697904306777,52432.693204527546,82955.39110883433,False
949,Seal Beach:North Block-East Extension:Recent,33.739701700000005,-118.0804999,,1,0,0,2176.2673194239997,5575.0,7751.267319424,False
950,Seal Beach:North Block-East Extension:Wasem,33.7399075,-118.0802517,,9,0,0,57898.550132491204,70420.22895748033,128318.77908997153,False
951,Seal Beach:North Block:Selover,33.75364541,-118.09569479999999,,83,0,72,376783.1463864128,682093.9395377493,1058877.085924162,False
952,Seal Beach:South Block:pool,33.75771669,-118.10653310000001,,73,0,54,348487.18095873983,605620.862489849,954108.0434485888,False
953,Semitropic::Gas Zone,35.578851,-119.48603899999999,,9,0,3,66909.37797117195,243.44760608267717,67152.82557725463,False
954,Semitropic::Randolph,35.576667,-119.472434,9640.5,75,0,54,71074.32852113081,193040.18516054985,264114.51368168066,False
955,Semitropic::Vedder (ABD),35.606013,-119.587493,18876.0,1,0,0,16.507102924799995,102.16535433070867,118.67245725550866,True
956,Sespe:Foot of The Hills:Basal Sespe,34.46573205,-118.91795819999999,,9,0,0,36112.0792904064,38512.270341207346,74624.34963161375,False
957,Sespe:Foot of The Hills:Eocene,34.46697504,-118.9179381,,1,0,0,51.1598814912,570.4068241469816,621.5667056381817,False
958,Sespe:Foot of The Hills:Middle Sespe,34.4667865,-118.92183560000001,,2,0,0,0.0,64.89501312335958,64.89501312335958,False
959,Sespe:Foot of The Hills:npool,34.468519,-118.91046000000001,4597.5,3,0,0,8179.026747724799,3089.041994750656,11268.068742475454,False
960,Sespe:Little Sespe Creek:Basal Sespe,34.46216887,-118.9059975,,2,0,0,35388.6797798784,20331.102362204725,55719.78214208313,False
961,Sespe:Little Sespe Creek:Upper Sespe,34.45788747,-118.9144418,,19,0,0,5.643972691199999,23875.262467191602,23880.9064398828,False
962,Sespe:Tar Creek-Topatopa:Basal Sespe,34.476167114999996,-118.88099265,4963.0,220,0,0,2704568.642906073,1594171.7672268357,4298740.410132909,False
963,Sespe:Tar Creek-Topatopa:Coldwater,34.48967156,-118.8969405,,5,0,0,47759.60035232639,36676.3461472441,84435.94649957049,False
964,Sespe:Tar Creek-Topatopa:Middle Sespe,34.47271048,-118.8835473,,17,0,0,97160.28583055573,50702.58494888451,147862.87077944024,False
965,Sespe:Tar Creek-Topatopa:Rincon-Vaqueros,34.48987549,-118.8763709,,17,0,0,14179.4800366464,12564.435695538055,26743.915732184454,False
966,Sespe:Tar Creek-Topatopa:Upper Sespe,34.474715599999996,-118.88150720000002,,8,0,0,19960.789396665597,22416.732283464564,42377.52168013016,False
967,Sespe:Tar Creek-Topatopa:Vaqueros,34.46412092,-118.859512,,10,0,0,53730.0738293184,28687.532808398944,82417.60663771734,False
968,Sespe:Tar Creek-Topatopa:npool,34.47439653,-118.88055650000001,5850.0,26,0,0,272636.955878688,151057.87401574804,423694.82989443606,False
969,Seventh Standard::Lower Stevens,35.432619,-119.178872,,5,0,0,4753.620827193599,6499.343832020998,11252.964659214598,False
970,"Shafter, North::Etchegoin",35.557721,-119.275493,,1,0,0,385.48940359679995,1193.8976377952756,1579.3870413920756,False
971,"Shafter, North::McClure",35.531041,-119.27428600000002,12725.0,74,0,59,558840.2631705905,992821.784829541,1551662.0480001315,False
972,"Shafter, North::San Joaquin/Etchegoin",35.538286,-119.270812,8250.0,7,0,5,25160.1626907072,48962.46719160105,74122.62988230825,False
973,Shale Point Gas (ABD):pool,35.610376,-119.973376,,1,0,0,19703.897607398398,3.4120734908136483,19707.30968088921,True
974,Sherman Island Gas::Anderson,38.07304814,-121.725733,,11,0,0,268181.00909504644,501.83727034120733,268682.84636538767,False
975,Shiells Canyon::pool,34.371719165,-118.8804794,12110.0,102,0,12,105875.99429120192,152099.9181243767,257975.9124155786,False
976,Shiells Canyon:Main:Eocene,34.36836848,-118.87950965,,12,0,0,958838.242199255,97074.51140753936,1055912.7536067944,False
977,Shiells Canyon:Main:Sespe,34.367166095,-118.87451974999999,,6,0,0,456956.1246649801,64697.50620588583,521653.63087086595,False
978,Shiells Canyon:Main:npool,34.36820712,-118.86975679999999,,9,0,2,378938.04708782415,29124.46747238189,408062.51456020604,False
979,Simi:Alamos Canyon (ABD):pool,34.29988066,-118.8017351,,3,0,0,5452.3203712128,7194.947506561679,12647.267877774479,True
980,Simi:Canada de la Brea (ABD):pool,34.299379165,-118.7875056,,14,0,0,10347.586706591997,18881.56167979003,29229.148386382025,True
981,Simi:Old:Gas Zone (ABD),34.30345702,-118.719171,,1,0,0,9233.66069856,4.724409448818897,9238.385108008819,True
982,Simi:Old:Oil Zone,34.30301449,-118.7180932,5996.0,30,0,4,93.27726910079998,9087.33595800525,9180.613227106049,False
983,Sisquoc Ranch (ABD)::Monterey,34.840901,-120.17688000000001,,1,0,0,0.0,364.43569553805776,364.43569553805776,True
984,Snodgrass Slough Gas (ABD)::Winters,38.3068254,-121.5166974,,4,0,0,291300.78462606715,0.0,291300.78462606715,True
985,South Mountain::,34.32308197,-119.03836820000001,,1,0,0,0.0,1802.0997375328084,1802.0997375328084,False
986,South Mountain:pool,34.33376057,-119.02098715,7283.0,502,0,81,3158706.9369748356,1904261.6654558245,5062968.60243066,False
987,Stegeman Gas::Forbes (ABD),39.355077,-122.028576,,1,0,0,44686.00206288,0.0,44686.00206288,True
988,Stegeman Gas::Kione,39.36078145,-122.0223543,,5,0,3,459597.37461102713,60.23622047244094,459657.61083149957,False
989,Stockdale:Panama Lane:Nozu,35.3113505,-119.0575586,11866.0,16,0,15,128657.695329216,315506.8241469816,444164.5194761976,False
990,Stockton Gas (ABD)::Starkey,37.959703999999995,-121.27881699999999,,3,0,0,322970.0864024448,0.0,322970.0864024448,True
991,Stone Lake Gas (ABD):pool,38.40797,-121.4711445,,4,0,0,71480.610694656,0.0,71480.610694656,True
992,Strand:East:Stevens,35.329871499999996,-119.20533599999999,10003.0,10,0,0,11633.9269771584,13737.664041994753,25371.59101915315,False
993,Strand:Main:Lower Stevens,35.335888,-119.2345575,,8,0,0,1935.3364421759995,5358.989501312336,7294.325943488336,False
994,Strand:Main:Upper Stevens,35.349667,-119.226615,,9,0,0,17011.176442790398,18582.93963254593,35594.11607533633,False
995,Strand:Main:Vedder,35.341615999999995,-119.24113999999999,,1,0,0,18.813242304,4678.412073490814,4697.2253157948135,False
996,Strand:Northwest:Gas Zone,35.349816,-119.242236,,1,0,1,2596.4095015872,2.7559055118110236,2599.1654070990107,False
997,Strand:Northwest:Stevens,35.35080550000001,-119.24872099999999,,10,0,6,9660.781986739199,17921.916010498688,27582.697997237887,False
998,Sugarfield Gas::Starkey (ABD),38.723254,-121.757355,,5,0,0,130182.05345886719,0.0,130182.05345886719,True
999,Sugarfield Gas::Winters,38.74630974,-121.758955,,3,0,0,10126.500765580799,0.0,10126.500765580799,False
1000,Suisun Bay Gas:pool,38.14133069,-122.004255,,7,0,0,402132.3259934592,13.057742782152232,402145.3837362414,False
1001,Summerland Offshore (ABD):pool,34.38858424,-119.5959909,,34,0,0,632592.9663326207,168186.22047244097,800779.1868050616,True
1002,Sunset Beach (ABD):pool,33.716214,-118.04756699999999,,5,0,0,0.0,9702.690288713911,9702.690288713911,True
1003,Sutter Buttes Gas:pool,39.18729689,-121.85656509999998,6314.0,147,0,46,5522448.795288823,0.0,5522448.795288823,False
1004,Sutter City Gas:Main:pool,39.16816756,-121.78630145000001,5500.0,12,0,4,199717.67833868158,0.0,199717.67833868158,False
1005,Sutter City Gas:South:pool,39.130168125,-121.756991,,48,0,5,2900493.0347285373,2971.9160104986872,2903464.950739036,False
1006,Sycamore Gas:pool,39.13591287,-121.93937844999999,7743.0,74,0,38,3357919.1791140474,0.0,3357919.1791140474,False
1007,Sycamore Slough Gas::Forbes,38.917310965,-121.91213339999999,,2,0,0,61381.23741072,0.0,61381.23741072,False
1008,Sycamore Slough Gas::Starkey (ABD),38.893693999999996,-121.91366399999998,,2,0,0,36065.59237555199,0.0,36065.59237555199,True
1009,Sycamore Slough Gas::Winters (ABD),38.906249,-121.92013899999999,,3,0,0,31416.8402022336,0.0,31416.8402022336,True
1010,Tapia:pool,34.47878286,-118.60342779999999,1235.5,47,0,31,3846.276357235199,66747.54629623359,70593.82265346879,False
1011,"Tapo Canyon, South::Sespe",34.35079318,-118.711221,,39,0,0,63859.659943921586,54501.241578366156,118360.90152228775,False
1012,Tapo Ridge:pool,34.36976697,-118.72401845,,2,0,0,4032.1633287744003,8612.79527559055,12644.95860436495,False
1013,"Tapo, North:pool",34.383221405,-118.72658910000001,,20,0,0,0.0,15166.141732283466,15166.141732283466,False
1014,Taylor Canyon (ABD)::Quail Canyon,35.0969925,-119.8733035,,2,0,0,0.0,660.6955380577429,660.6955380577429,True
1015,Tejon Hills:pool,35.033089000000004,-118.78723899999999,780.0,219,0,70,6421.617286193471,72425.11563069509,78846.73291688856,False
1016,"Tejon, North::Fruitvale",35.029039000000004,-118.924205,,1,0,0,3678.2316219456,1932.742782152231,5610.974404097831,False
1017,"Tejon, North::JV-Basalt",35.006734,-118.93240800000001,,1,0,0,461.2278758399999,4126.837270341207,4588.065146181207,False
1018,"Tejon, North::Olcese (ABD)",35.021997,-118.91761,,2,0,0,2581.1768441087997,2396.5223097112857,4977.6991538200855,True
1019,"Tejon, North::Olcese-Eocene",35.014963,-118.963807,9990.0,13,0,0,313059.5004080467,57793.679427165356,370853.17983521207,False
1020,"Tejon, North::Vedder-Eocene",35.022188,-118.96143700000002,12022.0,57,0,4,1642780.499058484,144264.83263000654,1787045.3316884907,False
1021,Tejon:Central:pool,34.99387,-118.89232200000001,5215.5,102,0,15,47417.7308051261,186093.77943383993,233511.51023896603,False
1022,Tejon:Eastern:pool,34.986511,-118.87433300000001,,25,0,0,11459.7527661504,43535.72788911416,54995.48065526456,False
1023,Tejon:Southeast:pool,34.972475,-118.85283150000001,,20,0,0,17799.5726710848,82840.22309711286,100639.79576819765,False
1024,Tejon:Western:Transition,34.9871215,-118.927774,4481.0,162,0,42,92938.43497342823,416605.9238017452,509544.35877517343,False
1025,Temblor East (ABD):pool,35.366296000000006,-119.761399,,3,0,0,0.0,115.22309711286088,115.22309711286088,True
1026,Temblor Hills::Agua & Point of Rocks,35.277879,-119.78506499999999,,1,0,0,29235.2323495104,632.2178477690288,29867.450197279428,False
1027,Temblor Ranch::Miocene,35.361525,-119.77339599999999,,19,0,0,0.4855030272,10613.779527559052,10614.265030586252,False
1028,Temescal:pool,34.46230642,-118.76804569999999,4693.5,29,0,5,147164.9493503232,126179.52755905509,273344.4769093783,False
1029,Ten Section:Main:Gas Zone,35.288441500000005,-119.2172855,,8,0,0,72583.2487573056,0.0,72583.2487573056,False
1030,Ten Section:Main:Lower Stevens,35.2987835,-119.2337355,,18,0,0,46129.706002137595,81101.7479558399,127231.4539579775,False
1031,Ten Section:Main:Upper Stevens,35.288903999999995,-119.215474,,89,0,0,522051.6343997377,318606.8897637795,840658.5241635172,False
1032,Ten Section:Northwest (ABD):Stevens,35.303557999999995,-119.252717,,6,0,0,3098.7837589824003,3830.1181102362207,6928.901869218621,True
1033,Thornton Gas (ABD)::npool,38.25357,-121.398057,,4,0,0,53695.117611359994,0.0,53695.117611359994,True
1034,"Thornton, W.-Walnut Grove Gas::Upper Winters",38.23860093,-121.49290400000001,,25,0,1,562295.7692667647,122.37532808398949,562418.1445948487,False
1035,Timber Canyon:Loel-Maxwell (ABD):pool,34.42740173,-119.0129057,,1,0,0,0.0,865.2230971128608,865.2230971128608,True
1036,Timber Canyon:Main:pool,34.424684975000005,-119.0419916,,36,0,0,465987.0799520064,152375.39370078742,618362.4736527938,False
1037,Tisdale Gas:Main:Forbes,39.068426200000005,-121.782009,,23,0,0,1948512.8122705729,1539.4356955380576,1950052.247966111,False
1038,Tisdale Gas:Southeast:Forbes,39.0207367,-121.75513975,,8,0,0,923872.4495133696,1.9028871391076114,923874.3524005087,False
1039,Tisdale Gas:Southeast:Guinda,39.02916848,-121.73141799999999,,3,0,0,286274.6752248576,0.0,286274.6752248576,False
1040,Todhunters Lake Gas::Markley Canyon,38.59266893,-121.63498045,,4,0,0,181364.8749681024,562.729658792651,181927.60462689504,False
1041,Todhunters Lake Gas::Massive,38.586783655,-121.64019259999999,,2,0,0,61233.280363180784,19.750656167979002,61253.03101934876,False
1042,Todhunters Lake Gas::Massive-First,38.5670391,-121.63244085,,2,0,0,61455.883501152,0.0,61455.883501152,False
1043,Todhunters Lake Gas::Massive-Third,38.58771985,-121.6286,,3,0,0,42168.7902426048,0.0,42168.7902426048,False
1044,Todhunters Lake Gas::Meganos-Martinez,38.588557795,-121.63937795,,16,0,0,508282.0402938047,970.8005249343831,509252.8408187391,False
1045,Todhunters Lake Gas::Starkey,38.577824735,-121.6438562,,14,0,0,341149.7472559488,8.202099737532809,341157.9493556863,False
1046,Todhunters Lake Gas::Starkey-Third (ABD),38.57536561,-121.65448300000001,,1,0,0,11562.6187200384,0.0,11562.6187200384,True
1047,Todhunters Lake Gas::Winters,38.58166643,-121.69660415000001,,2,0,0,34315.778777644795,0.0,34315.778777644795,False
1048,Todhunters Lake Gas::npool,38.571846,-121.65996765,,48,0,1,1245247.901222976,109.25196850393701,1245357.1531914799,False
1049,Tompkins Hill Gas:Main:pool,40.629413875,-124.16189299999999,,42,0,9,3435684.080304902,95.2755905511811,3435779.355895453,False
1050,Tompkins Hill Gas:West (ABD):npool,40.626932000000004,-124.199247,,1,0,0,2306.9283216192,0.0,2306.9283216192,True
1051,Torrance:Offshore (ABD):Others,33.846224,-118.394704,,1,0,0,14128.198779398399,4426.509186351706,18554.707965750105,True
1052,Torrance:Onshore:Del Amo,33.814352,-118.31748200000001,,47,0,12,82033.6279818129,117072.27659711284,199105.90457892575,False
1053,Torrance:Onshore:Main,33.806041,-118.2992,,3,0,2,893.3862579263998,1779.265091863517,2672.651349789917,False
